OG0000000: AN0004 AN0376 AN10000 AN10001 AN10256 AN10632 AN10649 AN10846 AN2670 AN2713 AN2714 AN3471 AN3500 AN5065 AN5095 AN5470 AN6966 AN6968 AN7830 AN7831 AN7845 AN7846 AN8295 AN8305 AN8576
OG0000001: AN0669 AN0826 AN0975 AN11044 AN11091 AN2291 AN2732 AN3047 AN3478 AN4391 AN4877 AN5334 AN5863 AN6559 AN7516 AN8788 AN9046 AN9505
OG0000002: AN10066 AN10127 AN10329 AN1070 AN4079 AN4291 AN5956 AN9416
OG0000003: AN0263 AN0683 AN3048 AN4335 AN5963 AN8186 AN9381
OG0000004: AN2661 AN2711 AN2796 AN3980 AN7833 AN8207
OG0000005: lcl|NC_032090.1_cds_XP_019330818.1_2310 lcl|NC_032092.1_cds_XP_710107.2_3445 lcl|NC_032092.1_cds_XP_716542.2_3581 lcl|NC_032094.1_cds_XP_710014.2_4619 lcl|NC_032095.1_cds_XP_720299.2_4779 lcl|NC_032096.1_cds_XP_710262.2_5636
OG0000006: AN0368 AN0621 AN7094 AN7977 AN8648
OG0000007: EDP47064 EDP47889 EDP48566
OG0000008: EDP47913 EDP47950 EDP48586
OG0000009: EDP48546 EDP49511 EDP50765
OG0000010: EDP49504 EDP50758 EDP50819
OG0000011: AN6156 AN8717 AN9495
OG0000012: AN5244 AN5251 AN9239
OG0000013: lcl|NC_032089.1_cds_XP_719072.1_2 lcl|NC_032091.1_cds_XP_717839.1_2353 lcl|NC_032093.1_cds_XP_721963.2_4250
OG0000014: lcl|NC_032089.1_cds_XP_719071.2_3 lcl|NC_032090.1_cds_XP_710489.2_1354 lcl|NC_032094.1_cds_XP_710505.2_4252
OG0000015: lcl|NC_032091.1_cds_XP_019330880.1_2942 lcl|NC_032091.1_cds_XP_716088.1_2941 lcl|NC_032091.1_cds_XP_716639.2_2919
OG0000016: lcl|NC_032091.1_cds_XP_716065.2_2935 lcl|NC_032091.1_cds_XP_716079.2_2922 lcl|NC_032094.1_cds_XP_718074.2_4592
OG0000017: lcl|NC_032094.1_cds_XP_710069.2_4577 lcl|NC_032094.1_cds_XP_719106.2_4500 lcl|NC_032094.1_cds_XP_719146.2_4529
OG0000018: EDP53021 EDP55499
OG0000734: EDP56279
OG0000735: EDP55367
OG0000736: EDP56342
OG0000737: EDP56303
OG0000738: EDP56163
OG0000739: EDP55888
OG0000740: EDP55988
OG0000741: EDP56809
OG0000742: EDP55913
OG0000743: EDP56741
OG0000744: EDP55784
OG0000745: EDP56544
OG0000746: EDP56375
OG0000747: EDP55995
OG0000748: EDP55833
OG0000749: EDP56587
OG0000750: EDP55696
OG0000751: EDP55398
OG0000752: EDP56936
OG0000753: EDP56702
OG0000754: EDP55884
OG0000755: EDP55583
OG0000756: EDP56281
OG0000757: EDP56636
OG0000758: EDP56974
OG0000759: EDP55441
OG0000760: EDP56877
OG0000761: EDP55694
OG0000762: EDP55739
OG0000763: EDP56555
OG0000764: EDP56743
OG0000765: EDP56625
OG0000766: EDP55608
OG0000767: EDP56496
OG0000768: EDP55736
OG0000769: EDP56028
OG0000770: EDP56662
OG0000771: EDP56058
OG0000772: EDP56925
OG0000773: EDP56056
OG0000774: EDP55545
OG0000775: EDP56549
OG0000776: EDP56211
OG0000777: EDP56221
OG0000778: EDP56963
OG0000779: EDP55412
OG0000780: EDP56725
OG0000781: EDP55864
OG0000782: EDP56070
OG0000783: EDP55452
OG0000784: EDP55692
OG0000785: EDP56463
OG0000786: EDP56737
OG0000787: EDP55420
OG0000788: EDP55558
OG0000789: EDP56846
OG0000790: EDP55705
OG0000791: EDP55987
OG0000792: EDP55889
OG0000793: EDP55743
OG0000794: EDP56389
OG0000795: EDP56113
OG0000796: EDP56265
OG0000797: EDP56935
OG0000798: EDP56105
OG0000799: EDP56297
OG0000800: EDP55363
OG0000801: EDP55612
OG0000802: EDP55909
OG0000803: EDP55923
OG0000804: EDP56479
OG0000805: EDP55741
OG0000806: EDP56091
OG0000807: EDP56678
OG0000808: EDP55664
OG0000809: EDP55513
OG0000810: EDP56030
OG0000811: EDP56212
OG0000812: EDP56476
OG0000813: EDP56831
OG0000814: EDP56108
OG0000815: EDP55746
OG0000816: EDP56806
OG0000817: EDP56644
OG0000818: EDP55380
OG0000819: EDP55892
OG0000820: EDP56441
OG0000821: EDP56695
OG0000822: EDP55807
OG0000823: EDP55529
OG0000824: EDP55999
OG0000825: EDP56598
OG0000826: EDP55480
OG0000827: EDP56810
OG0000828: EDP55712
OG0000829: EDP56976
OG0000830: EDP55347
OG0000831: EDP56786
OG0000832: EDP56364
OG0000833: EDP55473
OG0000834: EDP56807
OG0000835: EDP55467
OG0000836: EDP56891
OG0000837: EDP56961
OG0000838: EDP56188
OG0000839: EDP56733
OG0000840: EDP56287
OG0000841: EDP56096
OG0000842: EDP56258
OG0000843: EDP56623
OG0000844: EDP56708
OG0000845: EDP56017
OG0000846: EDP55540
OG0000847: EDP56826
OG0000848: EDP55959
OG0000849: EDP56903
OG0000850: EDP56183
OG0000851: EDP56883
OG0000852: EDP56510
OG0000853: EDP55732
OG0000854: EDP56415
OG0000855: EDP55925
OG0000856: EDP56721
OG0000857: EDP56035
OG0000858: EDP56543
OG0000859: EDP56081
OG0000860: EDP55524
OG0000861: EDP56236
OG0000862: EDP56772
OG0000863: EDP55893
OG0000864: EDP56960
OG0000865: EDP56027
OG0000866: EDP56238
OG0000867: EDP56784
OG0000868: EDP55423
OG0000869: EDP56268
OG0000870: EDP56222
OG0000871: EDP56231
OG0000872: EDP56550
OG0000873: EDP56844
OG0000874: EDP56147
OG0000875: EDP55982
OG0000876: EDP56403
OG0000877: EDP55561
OG0000878: EDP56513
OG0000879: EDP55874
OG0000880: EDP56965
OG0000881: EDP55672
OG0000882: EDP56895
OG0000883: EDP55665
OG0000884: EDP55740
OG0000885: EDP56358
OG0000886: EDP56201
OG0000887: EDP55877
OG0000888: EDP56803
OG0000889: EDP55570
OG0000890: EDP56578
OG0000891: EDP56906
OG0000892: EDP56922
OG0000893: EDP55356
OG0000894: EDP56512
OG0000895: EDP55936
OG0000896: EDP56858
OG0000897: EDP55680
OG0000898: EDP56410
OG0000899: EDP56878
OG0000900: EDP55426
OG0000901: EDP55637
OG0000902: EDP55405
OG0000903: EDP56090
OG0000904: EDP56840
OG0000905: EDP56073
OG0000906: EDP56394
OG0000907: EDP56920
OG0000908: EDP56716
OG0000909: EDP56440
OG0000910: EDP56133
OG0000911: EDP56377
OG0000912: EDP55976
OG0000913: EDP56930
OG0000914: EDP55428
OG0000915: EDP55671
OG0000916: EDP56608
OG0000917: EDP55520
OG0000918: EDP55322
OG0000919: EDP56405
OG0000920: EDP56039
OG0000921: EDP56669
OG0000922: EDP56120
OG0000923: EDP56862
OG0000924: EDP55904
OG0000925: EDP55567
OG0000926: EDP56744
OG0000927: EDP55644
OG0000928: EDP55795
OG0000929: EDP55891
OG0000930: EDP56427
OG0000931: EDP56898
OG0000932: EDP56747
OG0000933: EDP56646
OG0000934: EDP56401
OG0000935: EDP55438
OG0000936: EDP56220
OG0000937: EDP55607
OG0000938: EDP56508
OG0000939: EDP55316
OG0000940: EDP55647
OG0000941: EDP56640
OG0000942: EDP56828
OG0000943: EDP56191
OG0000944: EDP55579
OG0000945: EDP55544
OG0000946: EDP56143
OG0000947: EDP56749
OG0000948: EDP56051
OG0000949: EDP56491
OG0000950: EDP55905
OG0000951: EDP56223
OG0000952: EDP55886
OG0000953: EDP56016
OG0000954: EDP56821
OG0000955: EDP56083
OG0000956: EDP56758
OG0000957: EDP56817
OG0000958: EDP56824
OG0000959: EDP55927
OG0000960: EDP56886
OG0000961: EDP56504
OG0000962: EDP55941
OG0000963: EDP55977
OG0000964: EDP56173
OG0000965: EDP56103
OG0000966: EDP55808
OG0000967: EDP56315
OG0000968: EDP56756
OG0000969: EDP56656
OG0000970: EDP56929
OG0000971: EDP56326
OG0000972: EDP55358
OG0000973: EDP56348
OG0000974: EDP55690
OG0000975: EDP56098
OG0000976: EDP55344
OG0000977: EDP56981
OG0000978: EDP56455
OG0000979: EDP56300
OG0000980: EDP56515
OG0000981: EDP56438
OG0000982: EDP55527
OG0000983: EDP56289
OG0000984: EDP56682
OG0000985: EDP56597
OG0000986: EDP56164
OG0000987: EDP56037
OG0000988: EDP56505
OG0000989: EDP56700
OG0000990: EDP55511
OG0000991: EDP56353
OG0000992: EDP56679
OG0000993: EDP56061
OG0000994: EDP56316
OG0000995: EDP56845
OG0000996: EDP55321
OG0000997: EDP56593
OG0000998: EDP55542
OG0000999: EDP56104
OG0001000: EDP55345
OG0001001: EDP55382
OG0001002: EDP56365
OG0001003: EDP56307
OG0001004: EDP55792
OG0001005: EDP55767
OG0001006: EDP55372
OG0001007: EDP56158
OG0001008: EDP56151
OG0001009: EDP56959
OG0001010: EDP55521
OG0001011: EDP55701
OG0001012: EDP55783
OG0001013: EDP55537
OG0001014: EDP55824
OG0001015: EDP56333
OG0001016: EDP56097
OG0001017: EDP56890
OG0001018: EDP56298
OG0001019: EDP56540
OG0001020: EDP55343
OG0001021: EDP56765
OG0001022: EDP55763
OG0001023: EDP56473
OG0001024: EDP55948
OG0001025: EDP55444
OG0001026: EDP55906
OG0001027: EDP56531
OG0001028: EDP56572
OG0001029: EDP56380
OG0001030: EDP56978
OG0001031: EDP55483
OG0001032: EDP56665
OG0001033: EDP56433
OG0001034: EDP56240
OG0001035: EDP55427
OG0001036: EDP55709
OG0001037: EDP56150
OG0001038: EDP56652
OG0001039: EDP56863
OG0001040: EDP55573
OG0001041: EDP56591
OG0001042: EDP56983
OG0001043: EDP56693
OG0001044: EDP55997
OG0001045: EDP55761
OG0001046: EDP55424
OG0001047: EDP55718
OG0001048: EDP56376
OG0001049: EDP56402
OG0001050: EDP55470
OG0001051: EDP56071
OG0001052: EDP56638
OG0001053: EDP56087
OG0001054: EDP56558
OG0001055: EDP55585
OG0001056: EDP56945
OG0001057: EDP56232
OG0001058: EDP56000
OG0001059: EDP56619
OG0001060: EDP56516
OG0001061: EDP56419
OG0001062: EDP56291
OG0001063: EDP56227
OG0001064: EDP55947
OG0001065: EDP56411
OG0001066: EDP55804
OG0001067: EDP55724
OG0001068: EDP56624
OG0001069: EDP56524
OG0001070: EDP55549
OG0001071: EDP56507
OG0001072: EDP56192
OG0001073: EDP56530
OG0001074: EDP56677
OG0001075: EDP56352
OG0001076: EDP55790
OG0001077: EDP56263
OG0001078: EDP56966
OG0001079: EDP56085
OG0001080: EDP56856
OG0001081: EDP56388
OG0001082: EDP56356
OG0001083: EDP55586
OG0001084: EDP56838
OG0001085: EDP55551
OG0001086: EDP56088
OG0001087: EDP56722
OG0001088: EDP55337
OG0001089: EDP55873
OG0001090: EDP56557
OG0001091: EDP56563
OG0001092: EDP55841
OG0001093: EDP55820
OG0001094: EDP55782
OG0001095: EDP55378
OG0001096: EDP56397
OG0001097: EDP56075
OG0001098: EDP55676
OG0001099: EDP55402
OG0001100: EDP56432
OG0001101: EDP55340
OG0001102: EDP55816
OG0001103: EDP56692
OG0001104: EDP56841
OG0001105: EDP56750
OG0001106: EDP55799
OG0001107: EDP55843
OG0001108: EDP56067
OG0001109: EDP56429
OG0001110: EDP56884
OG0001111: EDP55449
OG0001112: EDP56794
OG0001113: EDP56008
OG0001114: EDP55407
OG0001115: EDP56801
OG0001116: EDP56362
OG0001117: EDP55355
OG0001118: EDP55944
OG0001119: EDP56095
OG0001120: EDP56634
OG0001121: EDP56270
OG0001122: EDP56111
OG0001123: EDP55620
OG0001124: EDP56199
OG0001125: EDP56492
OG0001126: EDP55482
OG0001127: EDP55679
OG0001128: EDP56738
OG0001129: EDP55498
OG0001130: EDP56664
OG0001131: EDP55994
OG0001132: EDP56698
OG0001133: EDP56319
OG0001134: EDP56680
OG0001135: EDP56674
OG0001136: EDP56168
OG0001137: EDP55491
OG0001138: EDP56139
OG0001139: EDP55631
OG0001140: EDP56050
OG0001141: EDP55971
OG0001142: EDP56013
OG0001143: EDP55341
OG0001144: EDP55501
OG0001145: EDP56072
OG0001146: EDP56675
OG0001147: EDP55721
OG0001148: EDP56519
OG0001149: EDP55750
OG0001150: EDP55903
OG0001151: EDP56556
OG0001152: EDP55961
OG0001153: EDP56605
OG0001154: EDP56900
OG0001155: EDP55587
OG0001156: EDP56585
OG0001157: EDP56760
OG0001158: EDP55796
OG0001159: EDP55433
OG0001160: EDP55526
OG0001161: EDP55397
OG0001162: EDP56322
OG0001163: EDP56905
OG0001164: EDP56472
OG0001165: EDP55834
OG0001166: EDP56899
OG0001167: EDP56968
OG0001168: EDP55328
OG0001169: EDP56915
OG0001170: EDP56068
OG0001171: EDP56259
OG0001172: EDP55357
OG0001173: EDP56827
OG0001174: EDP56729
OG0001175: EDP55556
OG0001176: EDP56408
OG0001177: EDP55744
OG0001178: EDP56434
OG0001179: EDP55723
OG0001180: EDP55778
OG0001181: EDP56436
OG0001182: EDP56046
OG0001183: EDP55568
OG0001184: EDP56751
OG0001185: EDP56339
OG0001186: EDP55914
OG0001187: EDP56487
OG0001188: EDP55853
OG0001189: EDP56092
OG0001190: EDP56442
OG0001191: EDP56594
OG0001192: EDP55395
OG0001193: EDP56559
OG0001194: EDP56387
OG0001195: EDP55900
OG0001196: EDP55817
OG0001197: EDP55389
OG0001198: EDP55856
OG0001199: EDP56676
OG0001200: EDP55622
OG0001201: EDP55821
OG0001202: EDP56157
OG0001203: EDP55431
OG0001204: EDP55986
OG0001205: EDP56641
OG0001206: EDP56331
OG0001207: EDP56632
OG0001208: EDP55760
OG0001209: EDP55509
OG0001210: EDP56161
OG0001211: EDP55716
OG0001212: EDP56462
OG0001213: EDP56470
OG0001214: EDP55666
OG0001215: EDP55437
OG0001216: EDP56347
OG0001217: EDP56239
OG0001218: EDP55734
OG0001219: EDP56627
OG0001220: EDP55601
OG0001221: EDP55939
OG0001222: EDP56182
OG0001223: EDP55640
OG0001224: EDP56324
OG0001225: EDP56560
OG0001226: EDP56671
OG0001227: EDP56673
OG0001228: EDP56351
OG0001229: EDP56942
OG0001230: EDP56254
OG0001231: EDP55331
OG0001232: EDP55702
OG0001233: EDP55933
OG0001234: EDP56542
OG0001235: EDP56661
OG0001236: EDP56633
OG0001237: EDP56328
OG0001238: EDP56731
OG0001239: EDP55920
OG0001240: EDP56871
OG0001241: EDP55588
OG0001242: EDP55393
OG0001243: EDP56855
OG0001244: EDP56689
OG0001245: EDP55747
OG0001246: EDP55711
OG0001247: EDP56554
OG0001248: EDP56062
OG0001249: EDP56882
OG0001250: EDP56503
OG0001251: EDP56230
OG0001252: EDP56517
OG0001253: EDP56414
OG0001254: EDP55336
OG0001255: EDP56952
OG0001256: EDP55871
OG0001257: EDP56537
OG0001258: EDP56141
OG0001259: EDP56859
OG0001260: EDP56153
OG0001261: EDP55555
OG0001262: EDP56176
OG0001263: EDP56369
OG0001264: EDP56074
OG0001265: EDP55319
OG0001266: EDP56439
OG0001267: EDP55534
OG0001268: EDP56149
OG0001269: EDP55505
OG0001270: EDP56643
OG0001271: EDP55659
OG0001272: EDP56581
OG0001273: EDP55937
OG0001274: EDP56021
OG0001275: EDP56713
OG0001276: EDP56707
OG0001277: EDP55351
OG0001278: EDP55658
OG0001279: EDP56318
OG0001280: EDP56602
OG0001281: EDP55481
OG0001282: EDP55719
OG0001283: EDP56174
OG0001284: EDP55720
OG0001285: EDP56566
OG0001286: EDP55911
OG0001287: EDP55868
OG0001288: EDP56796
OG0001289: EDP55434
OG0001290: EDP55375
OG0001291: EDP56447
OG0001292: EDP56065
OG0001293: EDP55517
OG0001294: EDP56601
OG0001295: EDP55327
OG0001296: EDP56019
OG0001297: EDP56792
OG0001298: EDP56187
OG0001299: EDP55803
OG0001300: EDP56349
OG0001301: EDP55385
OG0001302: EDP56043
OG0001303: EDP55609
OG0001304: EDP56178
OG0001305: EDP56361
OG0001306: EDP55882
OG0001307: EDP55813
OG0001308: EDP56018
OG0001309: EDP56857
OG0001310: EDP56242
OG0001311: EDP56345
OG0001312: EDP55324
OG0001313: EDP55518
OG0001314: EDP55735
OG0001315: EDP56798
OG0001316: EDP56527
OG0001317: EDP56921
OG0001318: EDP56688
OG0001319: EDP55354
OG0001320: EDP55794
OG0001321: EDP56395
OG0001322: EDP56445
OG0001323: EDP56780
OG0001324: EDP55896
OG0001325: EDP56205
OG0001326: EDP55368
OG0001327: EDP56924
OG0001328: EDP56699
OG0001329: EDP55366
OG0001330: EDP56660
OG0001331: EDP56082
OG0001332: EDP56614
OG0001333: EDP56746
OG0001334: EDP55547
OG0001335: EDP55514
OG0001336: EDP56775
OG0001337: EDP56422
OG0001338: EDP55500
OG0001339: EDP55519
OG0001340: EDP56234
OG0001341: EDP56241
OG0001342: EDP56482
OG0001343: EDP56600
OG0001344: EDP55543
OG0001345: EDP55621
OG0001346: EDP55978
OG0001347: EDP55689
OG0001348: EDP56599
OG0001349: EDP55403
OG0001350: EDP56971
OG0001351: EDP55417
OG0001352: EDP56710
OG0001353: EDP55983
OG0001354: EDP56465
OG0001355: EDP56703
OG0001356: EDP55330
OG0001357: EDP56456
OG0001358: EDP55563
OG0001359: EDP55564
OG0001360: EDP55714
OG0001361: EDP55528
OG0001362: EDP56526
OG0001363: EDP55377
OG0001364: EDP56761
OG0001365: EDP56373
OG0001366: EDP56235
OG0001367: EDP56901
OG0001368: EDP55383
OG0001369: EDP56923
OG0001370: EDP55675
OG0001371: EDP56851
OG0001372: EDP55388
OG0001373: EDP56493
OG0001374: EDP55494
OG0001375: EDP56386
OG0001376: EDP56914
OG0001377: EDP55727
OG0001378: EDP56248
OG0001379: EDP55325
OG0001380: EDP55346
OG0001381: EDP56172
OG0001382: EDP55704
OG0001383: EDP55532
OG0001384: EDP56003
OG0001385: EDP56684
OG0001386: EDP56811
OG0001387: EDP55619
OG0001388: EDP56167
OG0001389: EDP56984
OG0001390: EDP56571
OG0001391: EDP56800
OG0001392: EDP56145
OG0001393: EDP56478
OG0001394: EDP56355
OG0001395: EDP56804
OG0001396: EDP56525
OG0001397: EDP56909
OG0001398: EDP56621
OG0001399: EDP56382
OG0001400: EDP56481
OG0001401: EDP56535
OG0001402: EDP56101
OG0001403: EDP55653
OG0001404: EDP56217
OG0001405: EDP55605
OG0001406: EDP55439
OG0001407: EDP55650
OG0001408: EDP55572
OG0001409: EDP55634
OG0001410: EDP56931
OG0001411: EDP56514
OG0001412: EDP55700
OG0001413: EDP55596
OG0001414: EDP56245
OG0001415: EDP55926
OG0001416: EDP56726
OG0001417: EDP55966
OG0001418: EDP56327
OG0001419: EDP56412
OG0001420: EDP56409
OG0001421: EDP55598
OG0001422: EDP56014
OG0001423: EDP55639
OG0001424: EDP56207
OG0001425: EDP56958
OG0001426: EDP55484
OG0001427: EDP55677
OG0001428: EDP56407
OG0001429: EDP55464
OG0001430: EDP55818
OG0001431: EDP55797
OG0001432: EDP56310
OG0001433: EDP56474
OG0001434: EDP56311
OG0001435: EDP56536
OG0001436: EDP56204
OG0001437: EDP55510
OG0001438: EDP55597
OG0001439: EDP55408
OG0001440: EDP56152
OG0001441: EDP56257
OG0001442: EDP56293
OG0001443: EDP55312
OG0001444: EDP56586
OG0001445: EDP55776
OG0001446: EDP56820
OG0001447: EDP56495
OG0001448: EDP56080
OG0001449: EDP55623
OG0001450: EDP55506
OG0001451: EDP56509
OG0001452: EDP56613
OG0001453: EDP55755
OG0001454: EDP56911
OG0001455: EDP56171
OG0001456: EDP55729
OG0001457: EDP55600
OG0001458: EDP55865
OG0001459: EDP56742
OG0001460: EDP55819
OG0001461: EDP55949
OG0001462: EDP56795
OG0001463: EDP56421
OG0001464: EDP56437
OG0001465: EDP56267
OG0001466: EDP56950
OG0001467: EDP55996
OG0001468: EDP55400
OG0001469: EDP56938
OG0001470: EDP55801
OG0001471: EDP55625
OG0001472: EDP56114
OG0001473: EDP55523
OG0001474: EDP55954
OG0001475: EDP55458
OG0001476: EDP56927
OG0001477: EDP56843
OG0001478: EDP55497
OG0001479: EDP56802
OG0001480: EDP55929
OG0001481: EDP56502
OG0001482: EDP55678
OG0001483: EDP55883
OG0001484: EDP56370
OG0001485: EDP56908
OG0001486: EDP55409
OG0001487: EDP55850
OG0001488: EDP56384
OG0001489: EDP55641
OG0001490: EDP56885
OG0001491: EDP55738
OG0001492: EDP55975
OG0001493: EDP55580
OG0001494: EDP55940
OG0001495: EDP56137
OG0001496: EDP55825
OG0001497: EDP56340
OG0001498: EDP55651
OG0001499: EDP55698
OG0001500: EDP56208
OG0001501: EDP56215
OG0001502: EDP55643
OG0001503: EDP55418
OG0001504: EDP55459
OG0001505: EDP55394
OG0001506: EDP55897
OG0001507: EDP56225
OG0001508: EDP55837
OG0001509: EDP56628
OG0001510: EDP56458
OG0001511: EDP56584
OG0001512: EDP56582
OG0001513: EDP56428
OG0001514: EDP56260
OG0001515: EDP55416
OG0001516: EDP55560
OG0001517: EDP56126
OG0001518: EDP55809
OG0001519: EDP56283
OG0001520: EDP55348
OG0001521: EDP55895
OG0001522: EDP56308
OG0001523: EDP56094
OG0001524: EDP56052
OG0001525: EDP56651
OG0001526: EDP55899
OG0001527: EDP56040
OG0001528: EDP56579
OG0001529: EDP56255
OG0001530: EDP55972
OG0001531: EDP56457
OG0001532: EDP55697
OG0001533: EDP56529
OG0001534: EDP56467
OG0001535: EDP56849
OG0001536: EDP55758
OG0001537: EDP56392
OG0001538: EDP56001
OG0001539: EDP56305
OG0001540: EDP55446
OG0001541: EDP56286
OG0001542: EDP55670
OG0001543: EDP56970
OG0001544: EDP56985
OG0001545: EDP55742
OG0001546: EDP55660
OG0001547: EDP56443
OG0001548: EDP56916
OG0001549: EDP56975
OG0001550: EDP55435
OG0001551: EDP55722
OG0001552: EDP56727
OG0001553: EDP56658
OG0001554: EDP56484
OG0001555: EDP56086
OG0001556: EDP55910
OG0001557: EDP55815
OG0001558: EDP56787
OG0001559: EDP56592
OG0001560: EDP56723
OG0001561: EDP56162
OG0001562: EDP56848
OG0001563: EDP56790
OG0001564: EDP56631
OG0001565: EDP55614
OG0001566: EDP55708
OG0001567: EDP56461
OG0001568: EDP56764
OG0001569: EDP56739
OG0001570: EDP56897
OG0001571: EDP56956
OG0001572: EDP56129
OG0001573: EDP56417
OG0001574: EDP56049
OG0001575: EDP55611
OG0001576: EDP55991
OG0001577: EDP55685
OG0001578: EDP55323
OG0001579: EDP55908
OG0001580: EDP56720
OG0001581: EDP56783
OG0001582: EDP56873
OG0001583: EDP55707
OG0001584: EDP56118
OG0001585: EDP56031
OG0001586: EDP56341
OG0001587: EDP56834
OG0001588: EDP55379
OG0001589: EDP56833
OG0001590: EDP55938
OG0001591: EDP55932
OG0001592: EDP56210
OG0001593: EDP56576
OG0001594: EDP56294
OG0001595: EDP56822
OG0001596: EDP56668
OG0001597: EDP55779
OG0001598: EDP55942
OG0001599: EDP56295
OG0001600: EDP56459
OG0001601: EDP55384
OG0001602: EDP56766
OG0001603: EDP55684
OG0001604: EDP56200
OG0001605: EDP56740
OG0001606: EDP56875
OG0001607: EDP55374
OG0001608: EDP56839
OG0001609: EDP55855
OG0001610: EDP56521
OG0001611: EDP56672
OG0001612: EDP56730
OG0001613: EDP56932
OG0001614: EDP56038
OG0001615: EDP55752
OG0001616: EDP55785
OG0001617: EDP56629
OG0001618: EDP55951
OG0001619: EDP56363
OG0001620: EDP56944
OG0001621: EDP55392
OG0001622: EDP56701
OG0001623: EDP55314
OG0001624: EDP55880
OG0001625: EDP55725
OG0001626: EDP55361
OG0001627: EDP55762
OG0001628: EDP55646
OG0001629: EDP56728
OG0001630: EDP55989
OG0001631: EDP55430
OG0001632: EDP56391
OG0001633: EDP55414
OG0001634: EDP56276
OG0001635: EDP56939
OG0001636: EDP55832
OG0001637: EDP55475
OG0001638: EDP56869
OG0001639: EDP55952
OG0001640: EDP55495
OG0001641: EDP56964
OG0001642: EDP56285
OG0001643: EDP55466
OG0001644: EDP56274
OG0001645: EDP55557
OG0001646: EDP55617
OG0001647: EDP56879
OG0001648: EDP55502
OG0001649: EDP55917
OG0001650: EDP56416
OG0001651: EDP56534
OG0001652: EDP56635
OG0001653: EDP56011
OG0001654: EDP56799
OG0001655: EDP56148
OG0001656: EDP55859
OG0001657: EDP56213
OG0001658: EDP55477
OG0001659: EDP56573
OG0001660: EDP55391
OG0001661: EDP56686
OG0001662: EDP56468
OG0001663: EDP56528
OG0001664: EDP55652
OG0001665: EDP56301
OG0001666: EDP56781
OG0001667: EDP56450
OG0001668: EDP55805
OG0001669: EDP56647
OG0001670: EDP55918
OG0001671: EDP55629
OG0001672: EDP55364
OG0001673: EDP56596
OG0001674: EDP55870
OG0001675: EDP56063
OG0001676: EDP55688
OG0001677: EDP55878
OG0001678: EDP55638
OG0001679: EDP56069
OG0001680: EDP56485
OG0001681: EDP56637
OG0001682: EDP55648
OG0001683: EDP56917
OG0001684: EDP56390
OG0001685: EDP56887
OG0001686: EDP55965
OG0001687: EDP55445
OG0001688: EDP56769
OG0001689: EDP55907
OG0001690: EDP56913
OG0001691: EDP56830
OG0001692: EDP55474
OG0001693: EDP56588
OG0001694: EDP55699
OG0001695: EDP55846
OG0001696: EDP55334
OG0001697: EDP55584
OG0001698: EDP56343
OG0001699: EDP55457
OG0001700: EDP55830
OG0001701: EDP56026
OG0001702: EDP55861
OG0001703: EDP56077
OG0001704: EDP55447
OG0001705: EDP55569
OG0001706: EDP56116
OG0001707: EDP55559
OG0001708: EDP55371
OG0001709: EDP55765
OG0001710: EDP56500
OG0001711: EDP56957
OG0001712: EDP55386
OG0001713: EDP56595
OG0001714: EDP55488
OG0001715: EDP56280
OG0001716: EDP55462
OG0001717: EDP55756
OG0001718: EDP55436
OG0001719: EDP55968
OG0001720: EDP56604
OG0001721: EDP56237
OG0001722: EDP56888
OG0001723: EDP55456
OG0001724: EDP56115
OG0001725: EDP56106
OG0001726: EDP55479
OG0001727: EDP55715
OG0001728: EDP55998
OG0001729: EDP55713
OG0001730: EDP55508
OG0001731: EDP56607
OG0001732: EDP55838
OG0001733: EDP56078
OG0001734: EDP55576
OG0001735: EDP56880
OG0001736: EDP55450
OG0001737: EDP56059
OG0001738: EDP56374
OG0001739: EDP56837
OG0001740: EDP56196
OG0001741: EDP56195
OG0001742: EDP56146
OG0001743: EDP56136
OG0001744: EDP56304
OG0001745: EDP56852
OG0001746: EDP55842
OG0001747: EDP56359
OG0001748: EDP55603
OG0001749: EDP56902
OG0001750: EDP55766
OG0001751: EDP55339
OG0001752: EDP56360
OG0001753: EDP56724
OG0001754: EDP55955
OG0001755: EDP56131
OG0001756: EDP56734
OG0001757: EDP56226
OG0001758: EDP55616
OG0001759: EDP56498
OG0001760: EDP56687
OG0001761: EDP56541
OG0001762: EDP56649
OG0001763: EDP56778
OG0001764: EDP56138
OG0001765: EDP56469
OG0001766: EDP56144
OG0001767: EDP55478
OG0001768: EDP55810
OG0001769: EDP56881
OG0001770: EDP55421
OG0001771: EDP55930
OG0001772: EDP56009
OG0001773: EDP56367
OG0001774: EDP56483
OG0001775: EDP56823
OG0001776: EDP56134
OG0001777: EDP56448
OG0001778: EDP55845
OG0001779: EDP56023
OG0001780: EDP56053
OG0001781: EDP56683
OG0001782: EDP56273
OG0001783: EDP55683
OG0001784: EDP56819
OG0001785: EDP56400
OG0001786: EDP56770
OG0001787: EDP55463
OG0001788: EDP56165
OG0001789: EDP56759
OG0001790: EDP56933
OG0001791: EDP56249
OG0001792: EDP56653
OG0001793: EDP55373
OG0001794: EDP56233
OG0001795: EDP56735
OG0001796: EDP55669
OG0001797: EDP55703
OG0001798: EDP56850
OG0001799: EDP56777
OG0001800: EDP55471
OG0001801: EDP56338
OG0001802: EDP56393
OG0001803: EDP56423
OG0001804: EDP55566
OG0001805: EDP56788
OG0001806: EDP55921
